ticker,price,market_cap,shares,pe,pb,peg,ev_ebitda,p_fcf,roe,roa,roic,debt_equity,total_debt,cash,ttm_fcf,fcf_growth,op_margins,profit_margins,name,sector,industry,dcf_value,margin_of_safety,s_pe,s_pfcf,s_ev_ebitda,s_pb,s_peg,fund_score,s_roe,s_roa,s_margin,s_debt,s_fcf_pos,qual_score,dcf_score,composite,rank
ITW,294.98,85013241856,288200000,28.093334,26.396421,,20.059,31.404965591429626,0.93718004,0.17051001,,2.8552400000000002,9210999808.0,851000000.0,2707000000.0,0.11822097499966633,0.26753,0.1911,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,170.38,-0.7313,0.6153846153846154,0.4210526315789474,0.38722294654498046,0.050801687763713056,,0.3686154703180641,0.03896103896103896,0.025641025641025644,0.11538461538461539,0.04880382775119623,1.0,0.24575810154757524,0.13435000000000002,0.24419493999821626,285
EW,79.78,46838841344,580300000,44.07735,4.539661,,24.135,180.21870467102733,0.1042,,,0.06862,700300032.0,3841999872.0,259900000.0,-0.42985089293950496,0.23592,0.17692,Edwards Lifesciences,Health Care,Health Care Equipment,10.05,-6.9352,0.17132867132867138,0.013504155124653765,0.10169491525423727,0.3666666666666667,,0.1632986020935573,0.6866749688667497,,0.32478632478632474,0.9444628099173553,1.0,0.7389810258926075,0.0,0.24189976720589693,286
FCX,64.34,92387770368,1435930660,42.328945,4.8886857,,12.197,82.78474047311828,0.13946,0.07192,,0.34103,10492000256.0,3824000000.0,1116000000.0,-0.1257226219527814,0.14397,0.08505,Freeport-McMoRan,Materials,Copper,3.41,-17.8786,0.13910256410256405,0.12500000000000006,0.6870925684485006,0.18153846153846154,,0.2831833985223816,0.41517386722866173,0.24038461538461536,0.3767258382642998,0.804195804195804,1.0,0.5672960250146761,0.0,0.2409381957365026,287
AXON,433.91,34468622336,79437268,136.88013,11.3059225,,476.051,104.60029780867728,0.10028,-0.00032000002,,0.6933,2099134976.0,2444836096.0,329527000.0,0.6436063873104783,-0.00229,0.100509994,Axon Enterprise,Industrials,Aerospace & Defense,150.95,-1.8745,0.0,0.0,0.002607561929595805,0.2560337552742616,,0.06466032930096435,0.8815157445294431,0.9871794871794872,0.9743589743589743,0.5043062200956938,1.0,0.8694720852327198,0.0,0.23999913656351746,288
AMAT,375.38,297947168768,793721461,38.461063,13.717523,,33.365,52.28978040856441,0.38863,0.14849,,0.33108,7190000128.0,8511000064.0,5698000000.0,0.07302798517894282,0.29892,0.27784002,Applied Materials,Information Technology,Semiconductor Materials & Equipment,128.3,-1.9257,0.46289821289821287,0.28927729772191674,0.2778187177597642,0.3220657276995306,,0.3380149890198561,0.25142255005268704,0.14633699633699632,0.3295413506681112,0.634090909090909,1.0,0.4722783612297407,0.0,0.23637483646438479,289
WTW,301.81,28897890304,95079835,18.55009,3.597816,,12.166,22.808121786898184,0.20076,0.049310002,,0.8573000000000001,6903000064.0,3132000000.0,1267000000.0,-0.12012450293635313,0.35252,0.16533001,Willis Towers Watson,Financials,Insurance Brokers,98.39,-2.0674,0.3788034188034187,0.2559621710526316,0.5028248587570623,0.2666666666666667,,0.35106427881994484,0.30136986301369856,0.2701734539969834,0.3652991452991453,0.2909090909090909,1.0,0.44555031064378364,0.0,0.23426007524792658,290
MLM,685.94,41367080960,60307143,35.21253,4.122211,,22.316,68.48854463576158,0.10159001,0.04921,,0.5305,5322999808.0,67000000.0,604000000.0,-0.054507745190251145,0.22621,0.18488,Martin Marietta Materials,Materials,Construction Materials,16.61,-40.3071,0.3416666666666667,0.17105263157894737,0.17861799217731422,0.2984615384615385,,0.2474497072211167,0.5321390937829293,0.45138888888888884,0.22090729783037474,0.6083916083916083,1.0,0.5625653777787603,0.0,0.2272487419720809,291
V,320.95,618804346880,1681093942,30.107882,16.020266,,21.29,28.67888709644529,0.53954,0.18364,,0.54612,21176999936.0,16396999680.0,21577000000.0,0.06467227726661684,0.68296,0.50233,Visa Inc.,Financials,Transaction & Payment Processing Services,215.83,-0.4871,0.17623931623931624,0.16097861842105263,0.14124293785310732,0.026666666666666637,,0.12628188479503571,0.0410958904109589,0.03186274509803922,0.01418803418803419,0.4909090909090909,1.0,0.31561115212122465,0.25645,0.22568144770856868,292
TXN,219.73,199651737600,907550774,40.317432,12.246684,,26.119,76.70062912024586,0.30148,0.108710006,,0.90819,14778999808.0,4880999936.0,2603000000.0,-0.23971315080528965,0.33348,0.28283,Texas Instruments,Information Technology,Semiconductors,18.81,-10.6828,0.44755244755244755,0.1078161822466614,0.39572586588061903,0.36488262910798125,,0.3289942811969273,0.34499473129610114,0.31996336996336994,0.21542072950523652,0.30000000000000004,1.0,0.4360757661529416,0.0,0.22416693995715994,293
VMC,305.29,40338243584,132130905,36.08629,4.6769104,,19.316,50.04124002481082,0.12972,0.057789996,,0.57785,4940000256.0,183300000.0,806100000.0,0.12870021882505434,0.17536,0.13559,Vulcan Materials Company,Materials,Construction Materials,99.08,-2.0812,0.291025641025641,0.26315789473684215,0.21773142112125163,0.2205128205128205,,0.24810694434913882,0.4931506849315069,0.4091880341880342,0.25986193293885596,0.5692307692307692,1.0,0.5462862842578332,0.0,0.22340900158665689,294
CBRE,147.01,43749142528,295158554,38.184414,4.820948,,23.324,36.671536067057836,0.13572,0.02927,,1.06244,10227000320.0,1864000000.0,1193000000.0,-0.04483368426633183,0.0011999999,0.02853,CBRE Group,Real Estate,Real Estate Services,14.52,-9.1226,0.35854700854700855,0.09941520467836257,0.2782941498086386,0.1827956989247312,,0.22976301548968525,0.13111545988258316,0.4772539288668321,0.901985111662531,0.34545454545454546,1.0,0.5711618091732984,0.0,0.22320750771471443,295
WST,241.12,17371105280,72043412,35.45882,5.46621,,20.863,62.84770361794501,0.16855,0.100889996,,0.10271000000000001,326200000.0,791299968.0,276400000.0,-0.0579403633190142,0.2164,0.16059999,West Pharmaceutical Services,Health Care,Health Care Supplies,46.2,-4.2187,0.26340326340326337,0.07571560480147736,0.20338983050847453,0.3160000000000001,,0.21462717467830383,0.410211706102117,0.2122507122507122,0.4091880341880342,0.9074380165289256,1.0,0.5878176938139579,0.0,0.2220739345908958,296
GEV,830.34,225288224768,269529464,46.938385,20.021702,,72.514,60.72458888625337,0.42641,0.02338,,0.09727000000000001,1196000000.0,8935000064.0,3710000000.0,,0.07384,0.1283,GE Vernova,Industrials,Heavy Electrical Equipment,249.21,-2.3319,0.11538461538461545,0.07894736842105265,0.002607561929595805,0.050801687763713056,,0.06193530837474424,0.1706102117061021,0.9615384615384616,0.8846153846153846,0.9598086124401914,1.0,0.7953145340600279,0.0,0.22050599144616748,297
PEP,164.94,225529085952,1366649053,27.49,11.049035,,14.804,29.396387637122,0.42848,0.09054,,2.58081,53027999744.0,9530000384.0,7672000000.0,0.11037622910555944,0.14068,0.08773,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,83.62,-0.9726,0.41191066997518605,0.21198830409356723,0.4632768361581921,0.15555555555555559,,0.31068284144562525,0.1651893634165995,0.24761904761904757,0.5217236467236468,0.1614973262032086,1.0,0.4192058767925005,0.01369999999999999,0.21902046370409395,298
WMT,122.99,980580958208,7970166964,45.05128,9.841562,,23.615,77.45505199115324,0.21847,0.06869,,0.6319,67094999040.0,10727000064.0,12660000000.0,0.04559458059995802,0.04646,0.0307,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,17.9,-5.8698,0.1832092638544251,0.014985380116959062,0.09604519774011304,0.2681481481481482,,0.14059699746491133,0.37389202256244963,0.4791208791208791,0.774928774928775,0.7604278074866311,1.0,0.677673896819747,0.0,0.21862742331765572,299
ODFL,201.39,42325762048,209098439,41.695652,9.756322,,24.355,47.66602517892034,0.2393,0.15521,,0.00928,39995000.0,120091000.0,887965000.0,0.10254667800730832,0.23273,0.18625,Old Dominion,Industrials,Cargo Ground Transportation,84.98,-1.3699,0.2051282051282051,0.1578947368421053,0.23076923076923075,0.29451476793248954,,0.22207673516800766,0.5128980608432663,0.07692307692307693,0.21794871794871792,1.0,1.0,0.5615539711430122,0.0,0.21811535009455574,300
SCHW,94.03,170685071360,1776936770,20.221504,3.9417312,,,83.26101041951219,0.18110001,,,0.99789,49280000000.0,83681001472.0,2050000000.0,0.19476675911828956,0.50189,0.37005,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,52.46,-0.7923,0.35179487179487173,0.034333881578947366,,0.2266666666666667,,0.20426514001349527,0.3561643835616438,,0.08170940170940172,0.23636363636363633,1.0,0.41855935540867045,0.10385,0.21767263785689095,301
LIN,496.51,232818278400,466948930,34.007534,6.053007,,19.279,47.2631503045067,0.17817,0.07082,,0.6791200000000001,26989000704.0,5056000000.0,4926000000.0,-0.09469014863368208,0.26288998,0.20297001,Linde plc,Materials,Industrial Gases,62.32,-6.967,0.44294871794871793,0.3552631578947369,0.256844850065189,0.1425641025641026,,0.29940520711818663,0.2592202318229715,0.2825854700854701,0.1429980276134122,0.53006993006993,1.0,0.44297473191835673,0.0,0.2155355054709545,302
SPG,201.7,76077842432,325215870,14.224259,12.693518,,20.584,24.86959028803189,1.04109,0.05436,,4.35272,29186713600.0,823147008.0,3059071000.0,-0.005431878296750736,0.49780998,0.72792,Simon Property Group,Real Estate,Retail REITs,31.53,-5.3965,0.9662393162393162,0.2870370370370371,0.34390377255330784,0.0847311827956989,,0.42047782715634,0.022504892367906062,0.08519437551695616,0.08519437551695616,0.01818181818181818,1.0,0.2422150923167273,0.0,0.20772101258390083,303
AAPL,264.58,3888777003008,14681140000,33.4488,44.111366,,25.558,39.37324210523758,1.5202099,0.24377,,1.0263,90509000704.0,66907000832.0,98767000000.0,-0.039450634871626145,0.35374,0.27037,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",71.46,-2.7023,0.5396270396270396,0.42537313432835816,0.41046425939572595,0.11511737089201879,,0.3726454510607856,0.05648050579557429,0.05952380952380952,0.17262549656915852,0.2522727272727273,1.0,0.3081805078322539,0.0,0.20747103482933843,304
VST,171.4,58074689536,338825490,61.654675,21.231264,,14.883,23.37009639275654,0.1731,0.03592,,3.35784,17538000896.0,620000000.0,2485000000.0,,0.21042,0.06701,Vistra Corp.,Utilities,Electric Utilities,67.55,-1.5373,0.019851116625310174,0.8311403508771931,0.2782941498086386,0.03569892473118278,,0.29124613551058115,0.11710119310649579,0.18974358974358974,0.6079404466501241,0.04750733137829909,1.0,0.3924585121757017,0.0,0.20005077547262884,305
VRTX,476.9,121132597248,254000000,31.149574,6.4893184,,23.957,37.92742101822281,0.22541,0.12162,,0.10908,2036000000.0,6608099840.0,3193800000.0,-0.06642622784647778,0.39602003,0.32939997,Vertex Pharmaceuticals,Health Care,Biotechnology,148.27,-2.2165,0.3923076923076923,0.1645891043397969,0.1186440677966102,0.24844444444444444,,0.23099632722213595,0.29962640099626403,0.15598290598290596,0.020940170940170942,0.8889256198347109,1.0,0.4730950195508104,0.0,0.1991224694154502,306
AON,325.07,69869010944,214500000,19.08808,7.4559054,,14.706,21.71193627843381,0.4694,0.058870003,,1.6831800000000001,16071000064.0,2617999872.0,3218000000.0,0.021055378916823964,0.31349,0.21506001,Aon plc,Financials,Insurance Brokers,149.73,-1.1711,0.36529914529914526,0.3192845394736842,0.4124293785310735,0.08000000000000003,,0.2942532658259758,0.05479452054794521,0.21059577677224733,0.5273504273504274,0.1272727272727273,1.0,0.3840026903886694,0.0,0.19898931563625888,307
APP,418.68,141644873728,307955000,41.6597,66.35182,,33.308,67.63561573939887,2.12945,0.3953,,1.7180099999999998,3667394048.0,2487096064.0,2094235000.0,0.7977213523296303,0.76917,0.60827,AppLovin,Information Technology,Application Software,236.49,-0.7704,0.4168609168609168,0.18342498036135108,0.292557111274871,0.11511737089201879,,0.2519900948472894,0.05648050579557429,0.03058608058608059,0.0014445648248465155,0.15681818181818183,1.0,0.24906586660493665,0.11480000000000001,0.19638299984778546,308
AMT,187.31,87708139520,468146623,29.874002,22.190498,,20.445,23.70169964058911,0.28839,0.04733,,4.180899999999999,45011197952.0,1950700032.0,3700500000.0,0.02431308269207122,0.45477,0.28106,American Tower,Real Estate,Telecom Tower REITs,21.53,-7.6996,0.6286324786324786,0.3245614035087719,0.37670858392564244,0.052043010752688176,,0.3454863692048952,0.05870841487279843,0.15053763440860213,0.21588089330024812,0.05454545454545453,1.0,0.2959344794254206,0.0,0.19490384907806846,309
WAT,333.33,32696180736,98089529,30.949858,7.749517,,18.407,52.76624363099984,0.29279,0.118879996,,0.54952,1407444992.0,587830976.0,619642000.0,0.022866042352580385,0.3393,0.20302,Waters Corporation,Health Care,Life Sciences Tools & Services,81.8,-3.075,0.41072261072261074,0.11126500461680516,0.27118644067796616,0.19777777777777783,,0.24773795844878996,0.2627646326276463,0.17473884140550805,0.10534188034188034,0.6112396694214876,1.0,0.43081700475930446,0.0,0.1944125366469026,310
CVNA,336.62,72980373504,116947000,76.33107,13.913941,,23.896,88.24712636517533,0.67946,0.1086,,1.33119,5594999808.0,2812999936.0,827000000.0,,0.07567,0.06924,Carvana,Consumer Discretionary,Automotive Retail,89.49,-2.7616,0.09726867335562993,0.07306830907054869,0.152542372881356,0.2822222222222222,,0.1512753943824392,0.0684931506849315,0.3966175668303327,0.8100961538461539,0.5046683046683048,1.0,0.5559750352059446,0.0,0.19194014683533986,311
FAST,46.22,53068845056,1148179210,42.40367,13.455605,,29.012,50.51289268608414,0.33291,0.21225001,,0.11205,441900000.0,276800000.0,1050600000.0,0.11047708391906275,0.18955,0.15345,Fastenal,Industrials,Trading Companies & Distributors,18.68,-1.4742,0.19230769230769232,0.11842105263157898,0.11342894393741856,0.20472573839662447,,0.15722085681832856,0.3285892190001779,0.0,0.3974358974358974,0.9330143540669856,1.0,0.5318078941006121,0.0,0.18797927341156803,312
CDNS,296.28,80733331456,272201000,76.360825,14.710292,,42.079,72.21170085035094,0.21855,0.10981,,0.48707,2666328064.0,3155529984.0,1118009000.0,0.026354695852129684,0.32824,0.20934999,Cadence Design Systems,Information Technology,Application Software,61.3,-3.8335,0.14063714063714058,0.15318146111547523,0.1451731761238025,0.27924882629107983,,0.17956015104187453,0.4697576396206533,0.291025641025641,0.2439508847959552,0.47500000000000003,1.0,0.49594683308844995,0.0,0.18683276113676855,313
TER,324.85,51675037696,156608303,93.3477,18.1369,,62.583,109.00044021169379,0.19734,0.108339995,,0.10131,283239008.0,321998016.0,474081000.0,-0.21118645279319614,0.3035,0.17368001,Teradyne,Information Technology,Semiconductor Materials & Equipment,31.61,-9.2771,0.09459984459984463,0.04732914375490968,0.04937361827560796,0.22215962441314552,,0.10336555776087694,0.5321390937829293,0.3344322344322344,0.3010111953773925,0.8409090909090909,1.0,0.6016983229003294,0.0,0.1866025259413893,314
ISRG,504.05,179003392000,355130237,64.128494,10.042037,,48.723,71.86870839523026,0.16690001,0.09392,,0.00953,170900000.0,5934900224.0,2490700000.0,0.37485914017601996,0.30155,0.28375998,Intuitive Surgical,Health Care,Health Care Equipment,264.08,-0.9087,0.06083916083916086,0.040166204986149576,0.0,0.16400000000000006,,0.06625134145632763,0.4286425902864258,0.2497625830959164,0.17286324786324783,1.0,1.0,0.570253684249118,0.045650000000000024,0.18401139057199417,315
GE,343.22,362033217536,1048813612,42.53036,19.272278,,34.547,49.83937466079295,0.44692,0.0468,,1.1406999999999998,21557000192.0,11992000512.0,7264000000.0,0.11395514846114008,0.19549,0.18982,GE Aerospace,Industrials,Aerospace & Defense,135.39,-1.535,0.17948717948717943,0.1315789473684211,0.07431551499348105,0.11493670886075948,,0.12507958767746027,0.13111545988258316,0.7692307692307693,0.358974358974359,0.27655502392344494,1.0,0.5071751224022313,0.0,0.17057163628766892,316
CAT,759.74,355542794240,465287332,40.3259,16.582054,,27.808,47.70465507044143,0.43526,0.07891,,2.0667,44058001408.0,9333000192.0,7453000000.0,0.12987626741358516,0.16025,0.13144,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,281.71,-1.6968,0.24358974358974353,0.14473684210526322,0.12646675358539766,0.16624472573839666,,0.1702595162547003,0.14428037715708947,0.4230769230769231,0.5128205128205129,0.11578947368421057,1.0,0.4391934573477473,0.0,0.1693891950260819,317
MNST,83.76,81835294720,977021216,47.59091,10.565086,,31.884,50.450246698875965,0.25538,0.16877002,,0.00779,60323000.0,2579330048.0,1622099000.0,0.1388163823433548,0.30738002,0.21654,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,40.86,-1.0502,0.15053763440860213,0.1275584795321638,0.039548022598870074,0.21185185185185182,,0.13237399709787195,0.2844480257856567,0.045054945054945054,0.0997150997150997,1.0,1.0,0.4858436141111403,0.0,0.16779180251204026,318
SHW,360.63,89917071360,247893513,35.08074,19.314981,,22.865,43.16295668202765,0.59391,0.096140005,,3.03395,13950999552.0,207200000.0,2083200000.0,0.03616435785919436,0.14162,0.108950004,Sherwin-Williams,Materials,Specialty Chemicals,71.51,-4.0434,0.39230769230769225,0.4473684210526316,0.13950456323337684,0.025641025641025644,,0.2512054255586816,0.02528977871443625,0.11378205128205128,0.415680473372781,0.020979020979020983,1.0,0.31514626486965786,0.0,0.166708465162953,319
KO,79.84,343440457728,4301608845,26.263157,10.676651,,23.435,72.44050996161147,0.43323,0.091079995,,1.3272599999999999,45491998720.0,15806000128.0,4741000000.0,-0.2504460387553036,0.2448,0.2734,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,4.52,-16.675,0.444582299421009,0.04312865497076024,0.12429378531073454,0.18370370370370365,,0.19892711085155185,0.13537469782433523,0.21868131868131865,0.1841168091168091,0.40106951871657753,1.0,0.3878484688678081,0.0,0.16658660601499517,320
FIX,1462.23,51589595136,35271950,62.116817,20.970787,,34.935,69.90592658397314,0.49238998,0.14712,,0.19739,483358016.0,1016254976.0,737986000.0,0.6722239687196108,0.16113001,0.112349994,Comfort Systems USA,Industrials,Construction & Engineering,754.51,-0.938,0.07692307692307689,0.05263157894736844,0.061277705345501955,0.050801687763713056,,0.06040851224491508,0.10478562533357054,0.11538461538461539,0.5,0.8928229665071771,1.0,0.5225986414450726,0.031000000000000028,0.16419263964698844,321
KLAC,1496.0,196562927616,131076611,43.475735,35.894234,,34.307,52.533138096274044,1.00726,0.21087,,1.11778,6109477888.0,5207463936.0,3741694000.0,0.07577850433682665,0.41313,0.35764,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,502.47,-1.9773,0.3708236208236208,0.2590337784760408,0.2630803242446574,0.11511737089201879,,0.25201377360908445,0.05648050579557429,0.073992673992674,0.10130010834236186,0.2363636363636364,1.0,0.2936273848988493,0.0,0.16161166698789187,322
PODD,241.89,17027250176,70346898,70.521866,11.237109,,30.689,57.466251015862305,0.18124,0.09434,,0.66176,1002700032.0,716099968.0,296300000.0,,0.18665001,0.091239996,Insulet Corporation,Health Care,Health Care Equipment,63.4,-2.8155,0.042424242424242434,0.09349030470914133,0.033898305084745756,0.1302222222222223,,0.07500876861008796,0.3917808219178083,0.2310066476733143,0.5442307692307693,0.5371900826446282,1.0,0.540841664293304,0.0,0.1614634850868568,323
NVDA,189.82,4621547864064,24305000000,46.98515,38.802124,,40.488,75.94609738326787,1.07359,0.53528,,0.09102,10821999616.0,60608000000.0,60853000000.0,0.9559670802594464,0.63168997,0.53007,Nvidia,Information Technology,Semiconductors,90.53,-1.0968,0.294094794094794,0.13805970149253735,0.17464996315401624,0.11511737089201879,,0.1804804574083416,0.05648050579557429,0.0016483516483516481,0.029974720115565186,0.8727272727272727,1.0,0.39216617005735277,0.0,0.16120970260725775,324
ECL,304.16,86267346944,283235653,41.83769,12.966152,,23.99,47.415272586567,0.22516,0.077,,1.03915,7000000000.0,1402400000.0,1819400000.0,0.08640594603115326,0.14715,0.12907,Ecolab,Materials,Specialty Chemicals,100.0,-2.0414,0.18974358974358974,0.3092105263157895,0.10039113428943933,0.06461538461538459,,0.1659901587410508,0.1422550052687039,0.19818376068376067,0.3377712031558185,0.2559440559440559,1.0,0.38683080501046774,0.0,0.1548042568119847,325
PLTR,135.24,322335932416,2284334012,211.31252,43.781162,,219.839,282.4458259686251,0.25983,0.11597,,0.03063,229338000.0,7177042944.0,1141231000.0,0.5258851909733733,0.40901002,0.36310002,Palantir Technologies,Information Technology,Application Software,20.7,-5.5343,0.025543900543900523,0.00952474469756483,0.04937361827560796,0.11511737089201879,,0.04988990860227303,0.37618545837723916,0.23315018315018313,0.1155651859877212,0.9840909090909091,1.0,0.5417983473212106,0.0,0.1529110548410982,326
MCO,447.82,80320389120,178400000,35.96948,19.611982,,22.621,31.860527219357397,0.62078,0.13834,,1.76813,7434999808.0,2448000000.0,2521000000.0,0.1054872432796301,0.42139,0.31861,Moody's Corporation,Financials,Financial Exchanges & Data,256.93,-0.7429,0.09521367521367526,0.09765625,0.11864406779661023,0.013333333333333376,,0.08121183158590471,0.013698630136986302,0.06165158371040724,0.14923076923076922,0.10909090909090904,1.0,0.26673437843381437,0.12855,0.14652773566352023,327
CTAS,200.02,80381378560,399889646,43.294373,17.951893,,29.141,45.748672645346865,0.43396,0.15904,,0.7265600000000001,3237064960.0,200842000.0,1757021000.0,0.10649869159817582,0.23417999,0.17584999,Cintas,Industrials,Diversified Support Services,81.35,-1.4587,0.15384615384615388,0.18421052631578944,0.10039113428943934,0.14059071729957806,,0.1447596329377402,0.1574452944315958,0.06410256410256411,0.20512820512820512,0.46411483253588515,1.0,0.37815817923965006,0.0,0.14520541633812156,328
ROL,61.35,29515008000,481092221,56.2844,21.481092,,35.659,45.40623764462994,0.38944,0.15293999,,0.75529,1038004992.0,100004000.0,650021000.0,0.14299827503975937,0.17643,0.14004,"Rollins, Inc.",Industrials,Environmental & Facilities Services,29.72,-1.064,0.08974358974358977,0.19736842105263153,0.035202086049543654,0.050801687763713056,,0.09327894615236951,0.23643479807863368,0.10256410256410256,0.4487179487179487,0.42392344497607654,1.0,0.44232805886735227,0.0,0.1432296458701674,329
HWM,258.1,103885250560,400940063,69.38172,19.363792,,44.369,72.59626174703006,0.30443,0.12127,,0.60022,3212999936.0,742000000.0,1431000000.0,0.38382750364445894,0.26338,0.18274,Howmet Aerospace,Industrials,Aerospace & Defense,119.97,-1.1514,0.03846153846153844,0.03947368421052633,0.022164276401564556,0.10210970464135025,,0.050552300928744895,0.36808397082369687,0.16666666666666666,0.1282051282051282,0.6516746411483254,1.0,0.4629260813687634,0.0,0.13342482566725156,330
TPL,499.88,34460844032,68938230,72.44637,23.62047,,52.375,526.9322777412499,0.37152,0.25817,,0.012190000000000001,17788000.0,144808992.0,65399000.0,-0.3601176329495672,0.70641,0.60308,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,11.67,-41.8321,0.033216783216783216,0.06282894736842107,0.029275808936825888,0.03272727272727273,,0.039512203062325724,0.0784557907845579,0.04675716440422323,0.033216783216783216,1.0,1.0,0.43168594768111285,0.0,0.12175075799209222,331
IDXX,635.66,50855784448,79851330,48.56073,31.635891,,34.259,63.722744800953286,0.66202,0.25586998,,0.5281199999999999,847836992.0,180070000.0,798079000.0,0.07860792124331906,0.28939,0.24618,Idexx Laboratories,Health Care,Health Care Equipment,172.08,-2.694,0.11608391608391612,0.05794090489381353,0.01694915254237293,0.07111111111111114,,0.06552127115780343,0.0784557907845579,0.005935422602089267,0.18974358974358974,0.6297520661157024,1.0,0.38077737384918786,0.0,0.11812678836752816,332
BX,121.27,149118271488,748688068,31.335917,10.960773,,,43.59860849124319,0.29228002,0.13262999,,0.60811,13306165248.0,2631240960.0,3420253000.0,-0.04457708109656877,0.52829,0.21243,Blackstone Inc.,Financials,Asset Management & Custody Banks,34.24,-2.5421,0.14923076923076917,0.05016447368421052,,0.040000000000000015,,0.07979841430499322,0.136986301369863,0.09144042232277526,0.06820512820512821,0.4000000000000001,1.0,0.3393263703795533,0.0,0.11276103760163596,333
LLY,1009.52,952338219008,943357420,44.045376,34.042152,,29.613,159.681123240778,1.01159,0.19415002,,1.6531,43865001984.0,7267999744.0,5964000000.0,0.09038703757109423,0.44896,0.31667,Lilly (Eli),Health Care,Pharmaceuticals,81.03,-11.4589,0.18974358974358968,0.013504155124653765,0.05084745762711869,0.07111111111111114,,0.08130157840161832,0.0323785803237858,0.04344729344729344,0.004059829059829059,0.111404958677686,1.0,0.23825813230171886,0.0,0.08802008551599613,334
